datum;nee
2023-05-11;1.52084700
2023-05-12;1.52046200
2023-05-15;1.51503500
2023-05-16;1.51494000
2023-05-17;1.51166300
2023-05-18;1.51320000
2023-05-19;1.52990100
2023-05-22;1.54475500
2023-05-23;1.54468800
2023-05-24;1.52671400
2023-05-25;1.51790400
2023-05-26;1.53204700
2023-05-30;1.51821700
2023-05-31;1.49759500
2023-06-01;1.50674300
2023-06-02;1.52957400
2023-06-05;1.52794300
2023-06-06;1.54012100
2023-06-07;1.54075800
2023-06-08;1.54346000
2023-06-09;1.54335400
2023-06-12;1.53789800
2023-06-13;1.53541600
2023-06-14;1.54938700
2023-06-15;1.55460600
2023-06-16;1.55928100
2023-06-19;1.55134000
2023-06-20;1.54279100
2023-06-21;1.54028700
2023-06-22;1.53163200
2023-06-23;1.52421000
2023-06-26;1.52015000
2023-06-27;1.51199500
2023-06-28;1.51887300
2023-06-29;1.53406500
2023-06-30;1.53813000
2023-07-03;1.55087000
2023-07-04;1.55343000
2023-07-05;1.55873100
2023-07-06;1.55626000
2023-07-07;1.57339600
2023-07-10;1.57101400
2023-07-11;1.58022800
2023-07-12;1.59571000
2023-07-13;1.59869400
2023-07-14;1.59508300
2023-07-17;1.59720800
2023-07-18;1.61713400
2023-07-19;1.62286200
2023-07-20;1.63296000
2023-07-21;1.63531600
2023-07-24;1.63844200
2023-07-25;1.64298500
2023-07-26;1.64195500
2023-07-27;1.64586800
2023-07-28;1.65480900
2023-07-31;1.66172800
2023-08-01;1.67114400
2023-08-02;1.65140200
2023-08-03;1.65620700
2023-08-04;1.65912400
2023-08-07;1.66132900
2023-08-08;1.64769400
2023-08-09;1.64748600
2023-08-10;1.64858600
2023-08-11;1.63801100
2023-08-14;1.62914400
2023-08-15;1.63261200
2023-08-16;1.62162000
2023-08-17;1.61795300
2023-08-18;1.61295100
2023-08-21;1.61559500
2023-08-22;1.62281600
2023-08-23;1.62608500
2023-08-24;1.62575500
2023-08-25;1.61897800
2023-08-28;1.63117400
2023-08-29;1.63605100
2023-08-30;1.63441700
2023-08-31;1.62716200
2023-09-01;1.63680000
2023-09-04;1.62347300
2023-09-05;1.62103300
2023-09-06;1.61503200
2023-09-07;1.60468200
2023-09-08;1.60152500
2023-09-11;1.59915200
2023-09-12;1.60587000
2023-09-13;1.60092200
2023-09-14;1.61323200
2023-09-15;1.62324200
2023-09-18;1.60899200
2023-09-19;1.60396400
2023-09-20;1.60805600
2023-09-21;1.60112300
2023-09-25;1.61206100
2023-09-26;1.62128400
2023-09-27;1.61615000
2023-09-28;1.60885800
2023-09-29;1.61758900
2023-10-02;1.60023900
2023-10-03;1.58945300
2023-10-04;1.58863600
2023-10-05;1.58307700
2023-10-06;1.58153400
2023-10-09;1.57918300
2023-10-10;1.61326100
2023-10-11;1.62201600
2023-10-12;1.61774400
2023-10-13;1.61837900
2023-10-16;1.64075900
2023-10-17;1.64907600
2023-10-18;1.63329100
2023-10-19;1.61351000
2023-10-20;1.60009800
2023-10-24;1.60688000
2023-10-25;1.62025100
2023-10-26;1.61819200
2023-10-27;1.61287100
2023-10-30;1.61822200
2023-10-31;1.62173100
2023-11-02;1.63680500
2023-11-03;1.64264300
2023-11-06;1.64736800
2023-11-07;1.63678900
2023-11-08;1.62989500
2023-11-09;1.63467800
2023-11-10;1.61997900
2023-11-13;1.61829200
2023-11-14;1.65527200
2023-11-15;1.65601200
2023-11-16;1.65441400
2023-11-17;1.66492800
2023-11-20;1.69067400
2023-11-21;1.68816500
2023-11-22;1.68957300
2023-11-23;1.68684100
2023-11-24;1.68998600
2023-11-27;1.68446800
2023-11-28;1.70016600
2023-11-29;1.69139800
2023-11-30;1.69638200
2023-12-01;1.71851800
2023-12-04;1.71883100
2023-12-05;1.72362700
2023-12-06;1.73751900
2023-12-07;1.73191400
2023-12-08;1.74204500
2023-12-11;1.73547500
2023-12-12;1.73214600
2023-12-13;1.73375800
2023-12-14;1.74849900
2023-12-15;1.75092200
2023-12-18;1.76221400
2023-12-19;1.76962100
2023-12-20;1.77505300
2023-12-21;1.76848700
2023-12-22;1.76740400
2023-12-27;1.77358500
2023-12-28;1.76579300
2023-12-29;1.77129400
2023-12-31;1.77113400
2024-01-02;1.76607200
2024-01-03;1.75225200
2024-01-04;1.75524400
2024-01-05;1.75386800
2024-01-08;1.75738100
2024-01-09;1.76679300
2024-01-10;1.77178000
2024-01-11;1.76881000
2024-01-12;1.77864700
2024-01-15;1.77285300
2024-01-16;1.76463900
2024-01-17;1.74773900
2024-01-18;1.75957000
2024-01-19;1.77118600
2024-01-22;1.77637000
2024-01-23;1.77340300
2024-01-24;1.78813600
2024-01-25;1.78440400
2024-01-26;1.79252400
2024-01-29;1.79831700
2024-01-30;1.80279500
2024-01-31;1.80878900
2024-02-01;1.82843800
2024-02-02;1.83243800
2024-02-05;1.83160500
2024-02-06;1.84471500
2024-02-07;1.84386900
2024-02-08;1.83998100
2024-02-09;1.84428200
2024-02-12;1.84946500
2024-02-13;1.82917800
2024-02-14;1.84256500
2024-02-15;1.84771500
2024-02-16;1.85357100
2024-02-19;1.86238600
2024-02-20;1.87065100
2024-02-21;1.86932500
2024-02-22;1.87530100
2024-02-23;1.88483700
2024-02-26;1.88516600
2024-02-27;1.88260600
2024-02-28;1.87199700
2024-02-29;1.87375800
2024-03-01;1.87986800
2024-03-04;1.87075800
2024-03-05;1.86698200
2024-03-06;1.86595200
2024-03-07;1.86353100
2024-03-08;1.86933100
2024-03-11;1.87031700
2024-03-12;1.88758900
2024-03-13;1.89054300
2024-03-14;1.87959800
2024-03-18;1.86147200
2024-03-19;1.86547000
2024-03-20;1.86759500
2024-03-21;1.88575400
2024-03-22;1.88672500
2024-03-25;1.87712700
2024-03-26;1.88468400
2024-03-27;1.88133500
2024-03-28;1.90042700
2024-04-02;1.90380700
2024-04-03;1.90722500
2024-04-04;1.90896200
2024-04-05;1.90860700
2024-04-08;1.92539000
2024-04-09;1.91820600
2024-04-10;1.93216400
2024-04-11;1.91994500
2024-04-12;1.91090800
2024-04-15;1.91356100
2024-04-16;1.88631900
2024-04-17;1.89260500
2024-04-18;1.90333200
2024-04-19;1.91218000
2024-04-22;1.93672400
2024-04-23;1.94562200
2024-04-24;1.93901100
2024-04-25;1.92607300
2024-04-26;1.93949000
2024-04-29;1.95096600
2024-04-30;1.93494400
2024-05-02;1.93569600
2024-05-03;1.93610600
2024-05-06;1.95751000
2024-05-07;1.96663200
2024-05-08;1.97671700
2024-05-09;1.98906000
2024-05-10;1.98707300
2024-05-13;1.99180600
2024-05-14;1.99518500
2024-05-15;2.00122100
2024-05-16;2.00955100
2024-05-17;2.02362100
2024-05-21;2.01996100
2024-05-22;2.01007000
2024-05-23;2.00616100
2024-05-24;2.00825200
2024-05-27;2.00549900
2024-05-28;1.99796100
2024-05-29;1.97878200
2024-05-30;1.98710200
2024-05-31;2.00060600
2024-06-03;2.01079400
2024-06-04;1.98814100
2024-06-05;1.99701000
2024-06-06;2.01261700
2024-06-07;1.99915300
2024-06-10;2.01066400
2024-06-11;1.99850800
2024-06-12;2.01495900
2024-06-13;1.99738900
2024-06-14;1.98705900
2024-06-17;1.99297600
2024-06-18;1.99662700
2024-06-19;2.00277300
2024-06-20;2.01159700
2024-06-21;2.00755200
2024-06-24;2.01652600
2024-06-25;2.01537300
2024-06-26;2.01898100
2024-06-27;2.02266500
2024-06-28;2.02494000
2024-07-01;2.02519200
2024-07-02;2.01879400
2024-07-03;2.02967800
2024-07-04;2.03534600
2024-07-05;2.02582700
2024-07-08;2.02902500
2024-07-09;2.03789100
2024-07-10;2.02789200
2024-07-11;2.04178300
2024-07-12;2.05136500
2024-07-15;2.04606400
2024-07-16;2.02351500
2024-07-17;2.00679300
2024-07-18;2.01861900
2024-07-19;2.01638800
2024-07-22;2.01330800
2024-07-23;2.00378000
2024-07-24;1.99814400
2024-07-25;1.98358700
2024-07-26;1.97614400
2024-07-29;1.97814700
2024-07-30;1.98413100
2024-07-31;2.00645700
2024-08-01;1.98533900
2024-08-02;1.96083800
2024-08-05;1.90758200
2024-08-06;1.90258700
2024-08-07;1.92563200
2024-08-08;1.92501400
2024-08-09;1.91764900
2024-08-12;1.94062700
2024-08-13;1.94097900
2024-08-14;1.94980300
2024-08-15;1.95651600
2024-08-16;1.97822800
2024-08-21;1.96117200
2024-08-22;1.96076800
2024-08-23;1.96946900
2024-08-26;1.97235900
2024-08-27;1.97307000
2024-08-28;1.95476500
2024-08-29;1.96155200
2024-08-30;1.96872900
2024-09-02;1.98246500
2024-09-03;1.97042300
2024-09-04;1.96378500
2024-09-05;1.95625500
2024-09-06;1.93677300
2024-09-09;1.94499500
2024-09-10;1.94293100
2024-09-11;1.93198000
2024-09-12;1.93870800
2024-09-13;1.95097600
2024-09-16;1.93534600
2024-09-17;1.95342800
2024-09-18;1.94872900
2024-09-19;1.96227500
2024-09-20;1.93972600
2024-09-23;1.95166000
2024-09-24;1.97900300
2024-09-25;1.99163100
2024-09-26;2.01118400
2024-09-27;2.02488600
2024-09-30;1.99784400
2024-10-01;1.98977100
2024-10-02;1.98208100
2024-10-03;1.96901100
2024-10-04;1.98635400
2024-10-07;1.98937100
2024-10-08;1.97463300
2024-10-09;1.98273900
2024-10-10;1.98388500
2024-10-11;1.99840800
2024-10-14;1.99405100
2024-10-15;1.99497400
2024-10-16;2.00313900
2024-10-17;1.99002300
2024-10-18;1.99177500
2024-10-21;1.98148700
2024-10-22;1.96893100
2024-10-24;1.96166200
2024-10-25;1.96860500
2024-10-28;1.97055400
2024-10-29;1.97834100
2024-10-30;1.96516900
2024-10-31;1.97105700
2024-11-04;1.98250700
2024-11-05;1.98422200
2024-11-06;1.99989100
2024-11-07;2.01418900
2024-11-08;2.01779100
2024-11-11;2.02907000
2024-11-12;2.01738600
2024-11-13;2.00414800
2024-11-14;2.01134300
2024-11-15;1.98525800
2024-11-18;1.99506300
2024-11-19;1.95459300
2024-11-20;1.97224000
2024-11-21;1.99411800
2024-11-22;2.00462200
2024-11-25;2.00850400
2024-11-26;2.00809600
2024-11-27;2.00104600
2024-11-28;2.00741800
2024-11-29;2.00519600
2024-12-02;2.03492900
2024-12-03;2.03352900
2024-12-04;2.04904200
2024-12-05;2.06453000
2024-12-06;2.07007800
2024-12-09;2.07670500
2024-12-10;2.07941500
2024-12-11;2.07762700
2024-12-12;2.07068800
2024-12-13;2.06917500
2024-12-16;2.05634900
2024-12-17;2.03626500
2024-12-18;2.03816900
2024-12-19;2.04656800
2024-12-20;2.03827500
2024-12-23;2.04250000
2024-12-30;2.02997100
2024-12-31;2.02745600
2025-01-02;2.04880300
2025-01-03;2.06254900
2025-01-06;2.06542200
