datum;nee
2025-07-22;1.28417200
2025-07-23;1.27691400
2025-07-24;1.27122200
2025-07-25;1.26703800
2025-07-28;1.26891900
2025-07-29;1.27285200
2025-07-30;1.26820000
2025-07-31;1.27419900
2025-08-01;1.27088900
2025-08-04;1.27156300
2025-08-05;1.27596400
2025-08-06;1.27144300
2025-08-07;1.26866900
2025-08-08;1.25539800
2025-08-11;1.25410400
2025-08-12;1.25420700
2025-08-13;1.25279900
2025-08-14;1.25325700
2025-08-15;1.25247600
2025-08-18;1.25272200
2025-08-19;1.25271200
2025-08-21;1.25364000
2025-08-22;1.25501400
2025-08-25;1.25451100
2025-08-26;1.25446800
2025-08-27;1.25236600
2025-08-28;1.25264400
2025-08-29;1.25714200
2025-09-01;1.25538500
2025-09-02;1.26774400
2025-09-03;1.27654500
2025-09-04;1.27237500
2025-09-05;1.28447700
2025-09-08;1.29071800
2025-09-09;1.28718800
2025-09-10;1.29040300
2025-09-11;1.29302900
2025-09-12;1.29292800
2025-09-15;1.29722600
2025-09-16;1.29729600
2025-09-17;1.29147600
2025-09-18;1.28349700
2025-09-19;1.28325200
2025-09-22;1.28333100
2025-09-23;1.28371400
2025-09-24;1.28352100
2025-09-25;1.28085400
2025-09-26;1.27953600
2025-09-29;1.27724300
2025-09-30;1.27681000
2025-10-01;1.28109100
2025-10-02;1.28485700
2025-10-03;1.28760900
2025-10-06;1.28582600
2025-10-07;1.28475600
2025-10-08;1.28679700
2025-10-09;1.28205000
2025-10-10;1.27790700
2025-10-13;1.27506300
2025-10-14;1.27935200
2025-10-15;1.28128800
2025-10-16;1.28797400
2025-10-17;1.28518700
2025-10-20;1.28835700
2025-10-21;1.28598100
2025-10-22;1.28178000
2025-10-27;1.27566700
2025-10-28;1.27309100
2025-10-29;1.26918700
2025-10-30;1.27155700
2025-10-31;1.27554900
2025-11-03;1.28336700
2025-11-04;1.27651800
2025-11-05;1.28234300
2025-11-06;1.27002100
2025-11-07;1.27083600
2025-11-10;1.27778100
2025-11-11;1.28550000
2025-11-12;1.29576500
2025-11-13;1.29301300
2025-11-14;1.27507500
