datum;nee
2004-08-19;1.98279500
2004-08-23;1.98198700
2004-08-24;1.99610600
2004-08-25;1.99423700
2004-08-26;2.00185100
2004-08-27;2.00582500
2004-08-30;2.00206400
2004-08-31;2.00808300
2004-09-01;2.01851900
2004-09-02;2.02292400
2004-09-03;2.01813000
2004-09-06;2.02745700
2004-09-07;2.01628800
2004-09-08;2.00348900
2004-09-09;2.00348900
2004-09-10;2.00348900
2004-09-13;2.00348900
2004-09-14;2.00348900
2004-09-15;2.00348900
2004-09-16;2.00348900
2004-09-17;2.00348900
2004-09-20;2.00348900
2004-09-21;2.00348900
2004-09-22;2.00348900
2004-09-23;2.00348900
2004-09-24;2.06545500
2004-09-27;2.06689100
2004-09-28;2.08428700
2004-09-29;2.07838200
2004-09-30;2.08424000
2004-10-01;2.07796600
2004-10-04;2.09891300
2004-10-05;2.11388500
2004-10-06;2.11801800
2004-10-07;2.13702200
2004-10-08;2.13850300
2004-10-11;2.14497300
2004-10-12;2.13359600
2004-10-13;2.12658500
2004-10-14;2.12178500
2004-10-15;2.12912700
2004-10-18;2.13032600
2004-10-19;2.14627400
2004-10-20;2.14733500
2004-10-21;2.13551000
2004-10-22;2.16244600
2004-10-25;2.15627800
2004-10-26;2.16542700
2004-10-27;2.17658500
2004-10-28;2.17082000
2004-10-29;2.18031000
2004-11-02;2.19290500
2004-11-03;2.18904800
2004-11-04;2.19806100
2004-11-05;2.22288500
2004-11-08;2.21983700
2004-11-09;2.24577200
2004-11-10;2.27909900
2004-11-11;2.29425100
2004-11-12;2.28634800
2004-11-15;2.28912000
2004-11-16;2.28675400
2004-11-17;2.28703100
2004-11-18;2.29739100
2004-11-19;2.31644300
2004-11-22;2.30424200
2004-11-23;2.33021800
2004-11-24;2.32778500
2004-11-25;2.34597800
2004-11-26;2.33047000
2004-11-29;2.34070200
2004-11-30;2.34333200
2004-12-01;2.34573900
2004-12-02;2.34999200
2004-12-03;2.34693500
2004-12-06;2.34863300
2004-12-07;2.35435900
2004-12-08;2.35615300
2004-12-09;2.34850800
2004-12-10;2.34233700
2004-12-13;2.33883100
2004-12-14;2.35457000
2004-12-15;2.35113200
2004-12-16;2.36758000
2004-12-17;2.37196800
2004-12-20;2.37095700
2004-12-21;2.35955900
2004-12-22;2.34799600
2004-12-23;2.34557000
2004-12-27;2.34699100
2004-12-28;2.34972500
2004-12-29;2.35507100
2004-12-30;2.36145800
2004-12-31;2.36004300
2005-01-03;2.35736500
2005-01-04;2.37728000
2005-01-05;2.37456200
2005-01-06;2.36810200
2005-01-07;2.36736200
2005-01-10;2.36554000
2005-01-11;2.38426300
2005-01-12;2.41909100
2005-01-13;2.41419000
2005-01-14;2.42566900
2005-01-17;2.44035900
2005-01-18;2.43364700
2005-01-19;2.43755900
2005-01-20;2.43555800
2005-01-21;2.42961500
2005-01-24;2.42241400
2005-01-25;2.42696400
2005-01-26;2.42768100
2005-01-27;2.45350200
2005-01-28;2.46350600
2005-01-31;2.45832700
2005-02-01;2.45073700
2005-02-02;2.45934200
2005-02-03;2.49220500
2005-02-04;2.51448600
2005-02-07;2.52838700
2005-02-08;2.53498100
2005-02-09;2.55417000
2005-02-10;2.55687100
2005-02-11;2.54576800
2005-02-14;2.55480500
2005-02-15;2.56890000
2005-02-16;2.60434800
2005-02-17;2.61669400
2005-02-18;2.62685900
2005-02-21;2.64870300
2005-02-22;2.67050200
2005-02-23;2.66660400
2005-02-24;2.66392900
2005-02-25;2.69954100
2005-02-28;2.70381800
2005-03-01;2.71680300
2005-03-02;2.66663400
2005-03-03;2.67530600
2005-03-04;2.69330800
2005-03-07;2.71957300
2005-03-08;2.70628100
2005-03-09;2.72495800
2005-03-10;2.69697700
2005-03-11;2.69064700
2005-03-16;2.60203100
2005-03-17;2.59953100
2005-03-18;2.57296000
2005-03-21;2.55194400
2005-03-22;2.57891700
2005-03-23;2.55971400
2005-03-24;2.55207400
2005-03-25;2.56078500
2005-03-29;2.57740400
2005-03-30;2.56510700
2005-03-31;2.58056900
2005-04-01;2.61034000
2005-04-04;2.61280100
2005-04-05;2.61838600
2005-04-06;2.63094200
2005-04-07;2.63500400
2005-04-08;2.63370100
2005-04-11;2.61157200
2005-04-12;2.62164400
2005-04-13;2.62678300
2005-04-14;2.61701600
2005-04-15;2.60512900
2005-04-18;2.58073700
2005-04-19;2.57187400
2005-04-20;2.57264300
2005-04-21;2.54689700
2005-04-22;2.56651100
2005-04-25;2.60213400
2005-04-26;2.60614200
2005-04-27;2.58445000
2005-04-28;2.55016800
2005-04-29;2.55094800
2005-05-02;2.55028100
2005-05-03;2.55088900
2005-05-04;2.54217600
2005-05-05;2.54900300
2005-05-06;2.55053300
2005-05-09;2.54343100
2005-05-10;2.52898800
2005-05-11;2.52074700
2005-05-12;2.50724200
2005-05-13;2.48867000
2005-05-17;2.49752100
2005-05-18;2.52772300
2005-05-19;2.52562600
2005-05-20;2.54121700
2005-05-23;2.53759900
2005-05-24;2.55523300
2005-05-25;2.55591100
2005-05-26;2.56535200
2005-05-27;2.57918800
2005-05-30;2.58064100
2005-05-31;2.58369900
2005-06-01;2.60319600
